"C3","C4","CZ","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
0.02818,0.05651,0.05374,0.07228,0.05399,0.04788,0.03164,0.04188,0.03961,0.05141,0.02157,0.09705,0.07022,0.07886,0.06815,0.08282,0.02775,0.09478,0.03441,0.13028,0.04944
0.03649,0.04328,0.05447,0.07716,0.04747,0.04874,0.02811,0.03641,0.03145,0.05196,0.02946,0.10004,0.0569,0.06259,0.07259,0.09541,0.03214,0.14427,0.02667,0.10615,0.0481
0.03158,0.04042,0.06057,0.07434,0.05039,0.05029,0.02684,0.03483,0.04096,0.04861,0.0477,0.1229,0.07618,0.04716,0.06446,0.08043,0.03881,0.20427,0.01838,0.06688,0.04614
0.04056,0.0363,0.0539,0.12332,0.1035,0.0588,0.03853,0.07187,0.06585,0.10399,0.01934,0.08666,0.07193,0.05704,0.08222,0.0903,0.02254,0.14107,0.01654,0.10353,0.06718
0.034,0.04113,0.07262,0.07257,0.05872,0.04844,0.03109,0.05016,0.04043,0.05537,0.0162,0.06798,0.05016,0.05919,0.05981,0.0679,0.01961,0.12661,0.02073,0.11847,0.03704
0.03277,0.03416,0.05406,0.05836,0.04029,0.04219,0.02276,0.02935,0.02735,0.03823,0.01963,0.10404,0.0616,0.05195,0.0615,0.07894,0.01785,0.21138,0.01535,0.07544,0.04259
0.04016,0.04292,0.04467,0.05934,0.0416,0.04626,0.02466,0.0261,0.02379,0.03949,0.0318,0.09282,0.06181,0.04391,0.07261,0.08404,0.02279,0.14981,0.01983,0.09318,0.05626
0.03455,0.06476,0.06427,0.06175,0.03831,0.03788,0.02077,0.03033,0.02347,0.038,0.02011,0.07306,0.05826,0.05927,0.06316,0.07697,0.03321,0.0892,0.02805,0.08927,0.05248
0.03892,0.04867,0.05517,0.03891,0.02599,0.02634,0.0174,0.0192,0.02052,0.02469,0.0193,0.06137,0.04799,0.0651,0.05017,0.04378,0.01517,0.10875,0.02719,0.10165,0.03961
0.03009,0.05099,0.06603,0.06069,0.05233,0.03698,0.02529,0.0269,0.0297,0.05052,0.0178,0.07751,0.05459,0.07788,0.04115,0.05587,0.01913,0.10764,0.02404,0.11321,0.0445
0.03085,0.04605,0.06028,0.06095,0.04136,0.03638,0.02303,0.03008,0.02915,0.0461,0.01509,0.08604,0.06807,0.08784,0.05301,0.05938,0.0188,0.06664,0.02337,0.12142,0.04157
0.02525,0.07233,0.08295,0.0675,0.03576,0.04183,0.01657,0.0272,0.01885,0.03948,0.01603,0.08398,0.05679,0.06569,0.04607,0.05055,0.01549,0.06878,0.03197,0.10351,0.04421
0.03613,0.05671,0.06531,0.05654,0.03793,0.03336,0.02408,0.01949,0.02219,0.03905,0.01648,0.08562,0.07128,0.05993,0.07803,0.0602,0.01918,0.10644,0.02611,0.08842,0.06247
0.03368,0.06178,0.09033,0.07238,0.05564,0.03087,0.01977,0.0253,0.02346,0.0574,0.02003,0.09183,0.06831,0.0612,0.07389,0.06715,0.01855,0.11578,0.02133,0.07874,0.06211
0.03707,0.04176,0.05995,0.07306,0.04653,0.0504,0.01855,0.03323,0.02432,0.04914,0.01525,0.06816,0.03384,0.03851,0.03367,0.03934,0.02104,0.06938,0.01856,0.07704,0.04426
0.03299,0.06201,0.08425,0.06617,0.04163,0.0436,0.01594,0.03007,0.01682,0.04445,0.01428,0.05754,0.03727,0.04759,0.04812,0.0525,0.01706,0.11135,0.02399,0.08269,0.03507
0.03826,0.05421,0.08182,0.05638,0.03496,0.03747,0.02728,0.03365,0.03198,0.03847,0.01107,0.05009,0.04289,0.05529,0.04624,0.05456,0.01209,0.08466,0.02137,0.08671,0.03753
0.04094,0.04987,0.06856,0.04748,0.02867,0.04274,0.01684,0.02897,0.01811,0.02899,0.00821,0.07865,0.04526,0.04498,0.03868,0.05102,0.01311,0.08307,0.02301,0.06688,0.02779
0.0357,0.04035,0.05634,0.05074,0.02894,0.04651,0.02053,0.03354,0.02779,0.03244,0.01439,0.05309,0.04908,0.03927,0.04604,0.05356,0.01592,0.08342,0.01727,0.05238,0.03819
0.02373,0.0594,0.06913,0.06665,0.04379,0.04608,0.02085,0.03932,0.02739,0.04421,0.01347,0.07117,0.0458,0.05315,0.04038,0.04932,0.01268,0.08007,0.02164,0.07271,0.03234
0.03032,0.058,0.06965,0.06463,0.05497,0.05893,0.03565,0.05915,0.04319,0.05207,0.02097,0.06106,0.04798,0.04237,0.058,0.05395,0.01856,0.08715,0.02091,0.04746,0.04256
0.03245,0.05494,0.0596,0.06482,0.03777,0.04934,0.02258,0.03615,0.02597,0.03641,0.01475,0.06951,0.05139,0.04201,0.05284,0.05572,0.01644,0.08869,0.02535,0.06374,0.03606
0.03186,0.05617,0.0805,0.05707,0.03964,0.03955,0.02686,0.02653,0.02723,0.03738,0.01592,0.06855,0.05351,0.05281,0.06096,0.06733,0.02473,0.07244,0.02593,0.06022,0.04753
0.03876,0.06983,0.10435,0.04774,0.0356,0.03355,0.01983,0.02483,0.02434,0.03479,0.01758,0.07869,0.05167,0.08771,0.06,0.07364,0.01652,0.07816,0.03628,0.11715,0.03329
0.02589,0.08935,0.07757,0.04629,0.02738,0.02992,0.01875,0.02082,0.01907,0.02877,0.02844,0.07264,0.05766,0.07149,0.07665,0.06867,0.03108,0.06419,0.03088,0.08984,0.03992
0.02898,0.0574,0.06394,0.04833,0.02639,0.03775,0.01294,0.0228,0.01865,0.02744,0.02229,0.05656,0.04299,0.05951,0.05598,0.05934,0.02146,0.07767,0.02765,0.0778,0.03865
0.03164,0.05549,0.08897,0.08849,0.07098,0.04049,0.02766,0.04266,0.03594,0.07694,0.01461,0.04713,0.04406,0.06195,0.05908,0.06375,0.02021,0.08224,0.02739,0.10064,0.03984
0.03056,0.06793,0.08304,0.04834,0.0349,0.04045,0.01734,0.02486,0.02288,0.03528,0.01042,0.04289,0.03677,0.05526,0.03555,0.05177,0.0147,0.08516,0.02799,0.0596,0.03155
0.0307,0.06924,0.10102,0.06454,0.04317,0.03315,0.01934,0.02107,0.02096,0.04668,0.016,0.05456,0.03478,0.04693,0.05018,0.05501,0.01302,0.05493,0.02299,0.0578,0.03191
